time_s,vibration_gyro_rms,vibration_accel_rms,altitude_m_baro,temperature_C_baro,motor_output_mean_pwm,altitude_m_ekf
15.5112,0.00373120553886843,9.703633608641299,0.0,0.0,900.0,-0.09885318552478906
15.5152,0.004805702689910658,9.710728958749659,0.0,0.0,900.0,-0.09885104942213789
15.519221,0.005408394069957037,9.700126191749272,0.0,0.0,900.0,-0.09884890210494782
15.523199,0.00560131430453021,9.699217902390586,0.0,0.0,900.0,-0.09884677775086124
15.527199,0.00449063605284977,9.686327869979085,0.0,0.0,900.0,-0.0988446416482101
15.5312,0.003868381210769317,9.670972273530168,0.0,0.0,900.0,-0.09884250501153327
15.5352,0.003770880508488313,9.69108079150938,0.0,0.0,900.0,-0.09884036890888212
15.54,0.0031400546215682172,9.672043234394947,0.0,0.0,900.0,-0.09883780558570074
15.544,0.003761648798799363,9.662765570117461,0.0,0.0,900.0,-0.09883566948304957
15.548,0.00316916171924477,9.67470573704789,0.0,0.0,900.0,-0.09883353338039842
15.552,0.004007742198668404,9.696122211273181,0.0,0.0,900.0,-0.09883139727774727
15.556,0.0030578042744329437,9.70414258043875,0.0,0.0,900.0,-0.0988292611750961
15.56,0.0035700977660763173,9.70708774113711,0.0,0.0,900.0,-0.09882712507244495
15.564,0.004075441874099695,9.703022716747434,0.0,0.0,900.0,-0.0988249889697938
15.567999,0.0040456980414780505,9.709049658993818,0.0,0.0,900.0,-0.09882285340116831
15.572,0.004227032264264509,9.69389961067788,0.0,0.0,900.0,-0.09882071676449149
15.575999,0.0037999308109158284,9.71848013019696,0.0,0.0,900.0,-0.09881858119586599
15.58,0.005252299430936111,9.727164311766419,0.0,0.0,900.0,-0.09881644455918917
15.583999,0.004382642401315218,9.731260440297183,0.0,0.0,900.0,-0.09881430899056368
15.588,0.0034121719393014442,9.735638306964198,0.0,0.0,900.0,-0.09881217235388687
15.592,0.004749318906421716,9.71861098740771,0.0,0.0,900.0,-0.0988100362512357
15.596,0.0047058860549604046,9.715321979081942,0.0,0.0,900.0,-0.09880790014858455
15.6,0.005084216747684895,9.718125007522215,0.0,0.0,900.0,-0.09879939414767443
15.604,0.0048660601962661676,9.70676661777105,0.0,0.0,900.0,-0.09876106544127908
15.608,0.004675488168489057,9.709153138959838,0.0,0.0,900.0,-0.09872273673488373
15.612,0.0049198319409941415,9.701013339683804,0.0,0.0,900.0,-0.09868440802848838
15.616,0.004430293151447325,9.717609370796826,0.0,0.0,900.0,-0.09864607932209303
15.62,0.0038186707787058968,9.704580843294702,0.0,0.0,900.0,-0.0986077506156977
15.624,0.004262665423808085,9.704944135410102,0.0,0.0,900.0,-0.09856942190930233
15.628,0.0039429830137592105,9.738643574495574,0.0,0.0,900.0,-0.09853109320290698
15.632,0.004247955511886033,9.726580120339992,0.0,0.0,900.0,-0.09849276449651163
15.636,0.0053868718554181995,9.7242526972145,0.0,0.0,900.0,-0.0984544357901163
15.64,0.004378778195619488,9.709094782996733,0.0,0.0,900.0,-0.09841610708372094
15.644,0.004369983052090529,9.70469328647734,0.0,0.0,900.0,-0.09837777837732559
15.648,0.0064311406054346045,9.679811666165266,0.0,0.0,900.0,-0.09833944967093024
15.652,0.004951143267345408,9.68225931947203,0.0,0.0,900.0,-0.0983011209645349
15.656,0.004451259648017319,9.708380837321496,0.0,0.0,900.0,-0.09826279225813954
15.66,0.004651936678370178,9.699897777981402,0.0,0.0,900.0,-0.09822446355174419
15.664,0.004815223774598754,9.69288865158789,0.0,0.0,900.0,-0.09818613484534884
15.668,0.0047048035239397705,9.677031970497543,0.0,0.0,900.0,-0.0981478061389535
15.672801,0.004501559831174376,9.68402097126435,0.0,0.0,900.0,-0.09810180210910248
15.676801,0.004875404665848448,9.692974300182486,0.0,0.0,900.0,-0.09806347340270713
15.680801,0.004447936979381817,9.71529401119656,0.0,0.0,900.0,-0.09802514469631177
15.684801,0.004219971243804907,9.708688283104872,0.0,0.0,900.0,-0.09798681598991643
15.688801,0.00428421247226044,9.698584654541115,0.0,0.0,900.0,-0.09794848728352108
15.692801,0.0038058063766911805,9.701597983079004,0.0,0.0,900.0,-0.09791015857712573
15.696801,0.004440855133098604,9.713832375543527,0.0,0.0,900.0,-0.09787182987073037
15.700808,0.004245525391790854,9.703995370969235,0.0,0.0,900.0,-0.09783343408909884
15.704801,0.004538298099562216,9.67812889891828,0.0,0.0,900.0,-0.09779517245793969
15.708802,0.00442300688321375,9.701014854851582,0.0,0.0,900.0,-0.09775683416936773
15.712801,0.0038802108913167993,9.7052451461737,0.0,0.0,900.0,-0.09774983691892378
15.716801,0.003926016753015754,9.697857947453018,0.0,0.0,900.0,-0.09774808850306833
15.720802,0.004264347393462514,9.726699497905752,0.0,0.0,900.0,-0.09774633965010894
15.724801,0.00452700809226205,9.718973410649347,0.0,0.0,900.0,-0.09774459167135746
15.728801,0.0036599464989935165,9.708263429243818,0.0,0.0,900.0,-0.09774284325550203
15.732801,0.003662630174090409,9.70301725211699,0.0,0.0,900.0,-0.09774109483964659
15.736801,0.004951623404236397,9.692891886299408,0.0,0.0,900.0,-0.09773934642379115
15.740801,0.005610845920621893,9.713290576138872,0.0,0.0,900.0,-0.09773759800793572
15.744802,0.004150268403475571,9.736827576404766,0.0,0.0,900.0,-0.09773584915497631
15.748801,0.0036179080772131703,9.700781724180636,0.0,0.0,900.0,-0.09773410117622484
15.7528,0.0037093714764126146,9.664163121472255,0.0,0.0,900.0,-0.09773235319747337
15.756801,0.004692089011537168,9.67611753834956,0.0,0.0,900.0,-0.09773060434451396
15.760801,0.004618540023305717,9.690661625277881,0.0,0.0,900.0,-0.09772885592865853
15.764801,0.002961474087950876,9.694496742229667,0.0,0.0,900.0,-0.09772710751280309
15.768801,0.002574123443456202,9.68008099408086,0.0,0.0,900.0,-0.09772535909694766
15.772801,0.003176310009017405,9.700067146787543,0.0,0.0,900.0,-0.09772361068109221
15.776801,0.003802583084833377,9.715557614622526,0.0,0.0,900.0,-0.09772186226523677
15.780802,0.004180062216384542,9.741282831902955,0.0,0.0,900.0,-0.09772011341227738
15.784801,0.004235434608984346,9.723062465067498,0.0,0.0,900.0,-0.0977183654335259
15.788801,0.0036190601910317853,9.719780724306885,0.0,0.0,900.0,-0.09771661701767047
15.792801,0.004207944004154517,9.743383784986545,0.0,0.0,900.0,-0.09771486860181502
15.796801,0.005303624730290202,9.712850437814758,0.0,0.0,900.0,-0.09771312018595958
15.800801,0.004841844987241158,9.710388634517624,0.0,0.0,900.0,-0.09771137177010415
15.804802,0.004093377362672048,9.709259627255017,0.0,0.0,900.0,-0.09770962291714475
15.8096,0.0031664954210283277,9.698389990436747,0.0,0.0,900.0,-0.0977075337604958
15.813594,0.0031739993059469135,9.695333408335317,0.0,0.0,900.0,-0.09770597752179129
15.817608,0.0039898538151323494,9.719809729849615,0.0,0.0,900.0,-0.09770441349020392
15.821594,0.003703715953850063,9.714079635618958,0.0,0.0,900.0,-0.09770286036865254
15.8256,0.00472782070719081,9.71527119852929,0.0,0.0,900.0,-0.09770129945421832
15.829594,0.004749754951689056,9.699649112091068,0.0,0.0,900.0,-0.09769974321551379
15.8336,0.004283495809805787,9.700617652819101,0.0,0.0,900.0,-0.09769818230107957
15.837594,0.0035687208440153984,9.683816783458413,0.0,0.0,900.0,-0.09769662606237506
15.8416,0.004681090627665118,9.679791058245305,0.0,0.0,900.0,-0.09769506514794082
15.845628,0.005367222418321836,9.677374325960098,0.0,0.0,900.0,-0.09769349566133546
15.849629,0.004814805491271594,9.673706970449391,0.0,0.0,900.0,-0.09769193669512195
15.853593,0.0033222741044687536,9.695090354084835,0.0,0.0,900.0,-0.09769039214574171
15.8576,0.0027040376936315813,9.723142481715804,0.0,0.0,900.0,-0.09768883084166334
15.861594,0.0033065906562832494,9.743601179881605,0.0,0.0,900.0,-0.09768727460295881
15.8656,0.003250398597955474,9.729954348485693,0.0,0.0,900.0,-0.09768571368852459
15.869594,0.003796773750959305,9.705164792660847,0.0,0.0,900.0,-0.09768415744982008
15.873599,0.0035422456463063343,9.689899512981098,0.0,0.0,900.0,-0.09768259692503
15.877594,0.004465236693880139,9.68823379405565,0.0,0.0,900.0,-0.09768104029668133
15.8816,0.004980008771839678,9.688954683825509,0.0,0.0,900.0,-0.0976794793822471
15.885594,0.0038489828950172343,9.688968539586442,0.0,0.0,900.0,-0.09767792314354258
15.8896,0.004409601550120707,9.693240149413839,0.0,0.0,900.0,-0.09767636222910836
15.893593,0.003616451851354061,9.68370012574892,0.0,0.0,900.0,-0.09767480638004798
15.8976,0.003960115175179193,9.698769909084618,0.0,0.0,900.0,-0.09767324507596961
15.901616,0.003804615965693441,9.704435931388725,0.0,0.0,900.0,-0.09767168026509396
15.9056,0.004014385919077399,9.704143543016789,0.0,0.0,900.0,-0.09767012792283086
15.909594,0.0037656219161592715,9.702635728489776,0.0,0.0,900.0,-0.09766861145990144
15.9136,0.003804326264273004,9.695052526820522,0.0,0.0,900.0,-0.09766833555962055
15.917593,0.004329686150151146,9.692794497009926,0.0,0.0,900.0,-0.09766806055467259
15.921599,0.004179670164250926,9.680940963895875,0.0,0.0,900.0,-0.0976677846543917
15.925595,0.004017992468469847,9.67649304742025,0.0,0.0,900.0,-0.09766750944282844
15.929617,0.00501482226476778,9.697116613926726,0.0,0.0,900.0,-0.09766723244059936
15.93361,0.00551852444772771,9.691641237108412,0.0,0.0,900.0,-0.09766695743565139
15.937603,0.005542100680835512,9.69729672283417,0.0,0.0,900.0,-0.09766668243070341
15.941594,0.004978310017664429,9.690009908049905,0.0,0.0,900.0,-0.09766640756349897
15.9464,0.004520870335048146,9.691664213233908,0.0,0.0,900.0,-0.09766607656580802
15.9504,0.0034220704468169703,9.687689821717827,0.0,0.0,900.0,-0.0976658010787577
15.9544,0.00316148004274015,9.696172688779988,0.0,0.0,900.0,-0.0976655255917074
15.958415,0.003067098045704049,9.711706513968998,0.0,0.0,900.0,-0.09766524907158065
15.962399,0.0036900220190136516,9.72939404261387,0.0,0.0,900.0,-0.09766497468647854
15.966399,0.0029994529856265688,9.711029413894895,0.0,0.0,900.0,-0.09766469919942823
15.9704,0.004156011755793367,9.687913957835486,0.0,0.0,900.0,-0.09766442364350617
15.9744,0.0038597951373396,9.692630853370629,0.0,0.0,900.0,-0.09766414815645585
15.9784,0.0037145960743897016,9.706307996022066,0.0,0.0,900.0,-0.09766387266940554
15.9824,0.0039990714189036035,9.698612804496884,0.0,0.0,900.0,-0.09766359718235523
15.9864,0.004604916138306808,9.687319740623154,0.0,0.0,900.0,-0.09766332169530492
15.9904,0.0035224232177943978,9.678613494126644,0.0,0.0,900.0,-0.09766304620825461
15.9944,0.004108457557148523,9.683783172536232,0.0,0.0,900.0,-0.09766277072120431
15.998399,0.00404394485301342,9.707005608495948,0.0,0.0,900.0,-0.09766249530302576
16.0024,0.004048290417886249,9.714941676830614,0.0,0.0,900.0,-0.09766221974710369
16.0064,0.004025298608774353,9.728566037062697,0.0,0.0,900.0,-0.09766194426005338
16.0104,0.004274754410944987,9.735916064039095,0.0,0.0,900.0,-0.09766196814245447
16.0144,0.004406318209400512,9.695551722410173,0.0,0.0,900.0,-0.0976630396495612
16.0184,0.004930490055986146,9.686573269408912,0.0,0.0,900.0,-0.09766411115666794
16.0224,0.00505242915913383,9.68236730548018,0.0,0.0,900.0,-0.09766518266377466
16.026399,0.005077306131845879,9.68105567155162,0.0,0.0,900.0,-0.09766625390300462
16.0304,0.005323401108336583,9.680759506580037,0.0,0.0,900.0,-0.09766732567798812
16.034399,0.0042200898281995304,9.689123758494665,0.0,0.0,900.0,-0.09766839691721808
16.038399,0.004509228108110909,9.703815954222451,0.0,0.0,900.0,-0.0976694684243248
16.0424,0.003808075262821819,9.713762654059202,0.0,0.0,900.0,-0.09767054019930832
16.046399,0.0041581748814717495,9.700353921931356,0.0,0.0,900.0,-0.09767161143853827
16.0504,0.003506193098938291,9.703409864762646,0.0,0.0,900.0,-0.09767268321352178
16.0544,0.002954239412854229,9.690430353488379,0.0,0.0,900.0,-0.09767375472062852
16.0584,0.003209781311098029,9.695400031969733,0.0,0.0,900.0,-0.09767482622773524
16.0624,0.003997584277930547,9.709576848686295,0.0,0.0,900.0,-0.09767589773484198
16.0664,0.003947102757031199,9.709328261745803,0.0,0.0,900.0,-0.0976769692419487
16.0704,0.0033576027482572425,9.689066615014562,0.0,0.0,900.0,-0.09767804074905544
16.0744,0.0038835925744059316,9.680968866623237,0.0,0.0,900.0,-0.09767911225616216
16.0784,0.004324516143475098,9.661604722141282,0.0,0.0,900.0,-0.0976801837632689
16.0832,0.0036010873475486377,9.65506967598951,0.0,0.0,900.0,-0.09768146957179698
16.0872,0.002857730900161726,9.65955989991121,0.0,0.0,900.0,-0.0976825410789037
16.0912,0.0029245512272349475,9.684521038671145,0.0,0.0,900.0,-0.09768361258601044
16.095204,0.0032693542992790147,9.695667366513263,0.0,0.0,900.0,-0.09768468516462427
16.0992,0.004658346736464293,9.698435734791067,0.0,0.0,900.0,-0.0976857556002239
16.1032,0.004871859932377771,9.72436345941525,0.0,0.0,900.0,-0.09768682710733062
16.1072,0.0043823878457398815,9.700876817280228,0.0,0.0,900.0,-0.09768789861443736
16.1112,0.0034350740108402013,9.709157327765931,0.0,0.0,900.0,-0.09768965210792967
16.1152,0.004264263426902475,9.706666669664175,0.0,0.0,900.0,-0.09769238395924962
16.119203,0.004708702156126055,9.703788005499721,0.0,0.0,900.0,-0.09769511785945806
16.1232,0.004404068102045319,9.700101298792967,0.0,0.0,900.0,-0.09769784766188952
16.127199,0.004736227099422304,9.700684162774278,0.0,0.0,900.0,-0.09770057883024663
16.1312,0.0039239464903169366,9.725165219461783,0.0,0.0,900.0,-0.09770331136452941
16.1352,0.003976686480531796,9.706093997590761,0.0,0.0,900.0,-0.09770604321584936
16.139208,0.004608917307893837,9.690204760656915,0.0,0.0,900.0,-0.09770878053087195
16.143199,0.0042082384306473776,9.69806003739531,0.0,0.0,900.0,-0.09771150623552644
16.1472,0.003832801392824378,9.696155861880285,0.0,0.0,900.0,-0.09771423876980921
16.1512,0.004213893842074589,9.693574375013435,0.0,0.0,900.0,-0.09771697062112916
16.1552,0.003956366324264923,9.680660856354216,0.0,0.0,900.0,-0.09771970247244911
16.159199,0.004127524177388988,9.674012163142347,0.0,0.0,900.0,-0.09772243364080624
16.1632,0.004858189101132973,9.651849690059738,0.0,0.0,900.0,-0.09772516617508901
16.167199,0.0043352936691691156,9.664119154893472,0.0,0.0,900.0,-0.09772789734344613
16.1712,0.004206506305025049,9.673585915335417,0.0,0.0,900.0,-0.09773062987772892
16.1752,0.003908007882954437,9.67608597551869,0.0,0.0,900.0,-0.09773336172904887
16.1792,0.004180248629527236,9.675716811761266,0.0,0.0,900.0,-0.09773609358036882
16.1832,0.0030630345983242466,9.690646699284377,0.0,0.0,900.0,-0.09773882543168876
16.1872,0.003218764053600799,9.717978835831236,0.0,0.0,900.0,-0.0977415572830087
16.1912,0.003195776986962717,9.717851056590712,0.0,0.0,900.0,-0.09774428913432866
16.1952,0.00419465342027755,9.711408601811078,0.0,0.0,900.0,-0.09774702098564861
16.199201,0.003923907692916169,9.678247114229036,0.0,0.0,900.0,-0.09774975351993138
16.2032,0.0038551694151756116,9.675383083747825,0.0,0.0,900.0,-0.09775248468828851
16.2072,0.0038444193672566604,9.686956168129834,0.0,0.0,900.0,-0.09775521653960846
16.2112,0.004384479924295652,9.706616864644682,0.0,0.0,900.0,-0.09777813384729349
16.2152,0.004675443126977233,9.720784543081587,0.0,0.0,900.0,-0.0978396297637227
16.22,0.003647395526485903,9.70690810367721,0.0,0.0,900.0,-0.09791342486343779
16.224,0.003382586538312875,9.692487024357508,0.0,0.0,900.0,-0.09797492077986705
16.228004,0.004836133552865773,9.71105734077922,0.0,0.0,900.0,-0.0980364781922127
16.232007,0.0038453924030782513,9.701917126584508,0.0,0.0,900.0,-0.09809802023057929
16.236,0.005097680661825297,9.680267744284098,0.0,0.0,900.0,-0.0981594085291548
16.24,0.0061000132584386225,9.684882097352684,0.0,0.0,900.0,-0.09822090444558403
16.244,0.005400424183789167,9.682399838225278,0.0,0.0,900.0,-0.09828240036201329
16.247999,0.004928905589148764,9.67101994090671,0.0,0.0,900.0,-0.09834388090446343
16.252,0.004158338307536929,9.68496173938034,0.0,0.0,900.0,-0.09840539219487177
16.256,0.004872742631077658,9.690938657494938,0.0,0.0,900.0,-0.09846688811130104
16.26,0.004893746105202486,9.701658529852535,0.0,0.0,900.0,-0.09852838402773031
16.264,0.0051240664873649705,9.699218959849238,0.0,0.0,900.0,-0.09858987994415952
16.268,0.004782748515048808,9.701846357027284,0.0,0.0,900.0,-0.0986513758605888
16.272,0.004196114794947383,9.70365490388117,0.0,0.0,900.0,-0.09871287177701801
16.276,0.0029763577761418502,9.69445757772933,0.0,0.0,900.0,-0.09877436769344727
16.28,0.002815084307976679,9.686182934359387,0.0,0.0,900.0,-0.09883586360987655
16.283999,0.003388452198235687,9.69273105360266,0.0,0.0,900.0,-0.09889734415232669
16.288,0.004653344645012386,9.678323981142888,0.0,0.0,900.0,-0.09895885544273503
16.292,0.0049483583564870585,9.691519056979166,0.0,0.0,900.0,-0.0990203513591643
16.295999,0.0050928655763385275,9.701036150783027,0.0,0.0,900.0,-0.09908183190161439
16.3,0.00477819525657692,9.682050085149607,0.0,0.0,900.0,-0.09914334319202278
16.303999,0.004287839009234,9.693841399547408,0.0,0.0,900.0,-0.09920482373447292
16.308,0.004359227131712539,9.69663735083199,0.0,0.0,900.0,-0.09926633502488126
16.311999,0.0038783762300495087,9.70573859737678,0.0,0.0,900.0,-0.09927076756701894
16.316,0.003927056921913113,9.694814656573035,0.0,0.0,900.0,-0.09922552064917177
16.32,0.0039245383763599545,9.706454265086164,0.0,0.0,900.0,-0.09918028504022681
16.324,0.003711198926147782,9.697461902574181,0.0,0.0,900.0,-0.09913504943128185
16.328,0.003580653364564452,9.684084359072946,0.0,0.0,900.0,-0.09908981382233693
16.332,0.004058074436772709,9.69544640525446,0.0,0.0,900.0,-0.09904457821339198
16.336,0.00402436245075137,9.679177229099354,0.0,0.0,900.0,-0.09899934260444705
16.34,0.004524739018909985,9.69050153204751,0.0,0.0,900.0,-0.0989541069955021
16.344,0.004710910553306612,9.692318481834947,0.0,0.0,900.0,-0.09890887138655714
16.348001,0.004223496322278222,9.705797401148411,0.0,0.0,900.0,-0.09886362446870997
16.352,0.00425831870029446,9.701344465504082,0.0,0.0,900.0,-0.09881840016866726
16.356801,0.004117993707180535,9.681425459591619,0.0,0.0,900.0,-0.09876410612903108
16.360801,0.0038895956940712463,9.650900121133398,0.0,0.0,900.0,-0.09871887052008617
16.364801,0.004017056903770179,9.670950409685418,0.0,0.0,900.0,-0.0986736349111412
16.368801,0.0039863681882370315,9.688404003066161,0.0,0.0,900.0,-0.09862839930219625
16.372801,0.0036300472967874843,9.677475968381941,0.0,0.0,900.0,-0.09858316369325133
16.376802,0.003506561339407677,9.676997173518501,0.0,0.0,900.0,-0.09853791677540412
16.380801,0.003311090924780221,9.689002742038078,0.0,0.0,900.0,-0.09849269247536141
16.384801,0.003611378979955477,9.692162139429737,0.0,0.0,900.0,-0.0984474568664165
16.388804,0.0033039867010524553,9.687288583600493,0.0,0.0,900.0,-0.09840218733076483
16.392801,0.003926268873444467,9.695290969210541,0.0,0.0,900.0,-0.09835698564852662
16.396801,0.0043619682783704854,9.702936082647756,0.0,0.0,900.0,-0.09831175003958165
16.400801,0.004492877494635795,9.70748425988745,0.0,0.0,900.0,-0.09826651443063669
16.404801,0.005279815236659561,9.707359636825501,0.0,0.0,900.0,-0.09822127882169178
16.408801,0.0045510843297643724,9.705196952849661,0.0,0.0,900.0,-0.09817604321274681
16.412801,0.004386602739058965,9.701472915361688,0.0,0.0,900.0,-0.09813080760380186
16.416801,0.004742428777925823,9.695635004047599,0.0,0.0,900.0,-0.09808557199485694
16.420801,0.0029009595877109817,9.702434823639532,0.0,0.0,900.0,-0.0980502815886169
16.424801,0.0024947199998595656,9.712176913163558,0.0,0.0,900.0,-0.0980497937983667
16.428811,0.002470447008391233,9.712842330132641,0.0,0.0,900.0,-0.09804930478864088
16.432801,0.003422303526498649,9.700101769786514,0.0,0.0,900.0,-0.09804881821786632
16.436801,0.003980865263762152,9.71881405609772,0.0,0.0,900.0,-0.09804833042761613
16.440801,0.0038600675228488398,9.711656761378311,0.0,0.0,900.0,-0.09804784263736593
16.444801,0.004144789521981235,9.705843802566172,0.0,0.0,900.0,-0.09804735484711574
16.448801,0.004148728161890002,9.705191938047731,0.0,0.0,900.0,-0.09804686705686555
16.452807,0.005147226959630556,9.693955114137434,0.0,0.0,900.0,-0.09804637853492998
16.456801,0.0050902889937562215,9.709805506192419,0.0,0.0,900.0,-0.09804589147636517
16.460801,0.004144933281916095,9.704580461698734,0.0,0.0,900.0,-0.09804540368611497
16.464801,0.004721529930098436,9.699331409184268,0.0,0.0,900.0,-0.09804491589586478
16.468805,0.00463508475708,9.702707475935773,0.0,0.0,900.0,-0.09804442761782434
16.472802,0.00361096186727606,9.70330928362198,0.0,0.0,900.0,-0.09804394019341683
16.476801,0.003142073343269921,9.704703840389394,0.0,0.0,900.0,-0.0980434525251142
16.480801,0.0037520193725200106,9.701817080287293,0.0,0.0,900.0,-0.09804296473486401
16.484801,0.00498915017478303,9.690963104158635,0.0,0.0,900.0,-0.09804247694461382
16.488808,0.003941056592804253,9.702251360941341,0.0,0.0,900.0,-0.09804198830073069
16.493596,0.004103129023026296,9.710542774101818,0.0,0.0,900.0,-0.0980414044158012
16.497608,0.003162497941452732,9.683544225998919,0.0,0.0,900.0,-0.09804091516218026
16.501598,0.0043964037771360084,9.685213330483684,0.0,0.0,900.0,-0.09804042859140569
16.505601,0.0038241771452178046,9.69092607986907,0.0,0.0,900.0,-0.09803994043531282
16.509603,0.003452010565547849,9.684773537515593,0.0,0.0,900.0,-0.0980394524011675
16.513601,0.004561194602341449,9.702577918968414,0.0,0.0,900.0,-0.09803896485481242
16.517594,0.0036124452878732367,9.711289290603103,0.0,0.0,900.0,-0.09803847791819517
16.5216,0.004383579119612944,9.696667273403657,0.0,0.0,900.0,-0.09806229858787957
16.525596,0.004590775124998489,9.69126675436278,0.0,0.0,900.0,-0.09812086267126365
16.529602,0.005090429920496483,9.69233630846728,0.0,0.0,900.0,-0.09817957331141293
16.533594,0.0050728844675427785,9.711034023940574,0.0,0.0,900.0,-0.0982380787720909
16.537599,0.004002688756833194,9.700542479997383,0.0,0.0,900.0,-0.09829677475656365
16.541593,0.004519585724938502,9.695094332677968,0.0,0.0,900.0,-0.09835530952859464
16.545607,0.004300600805862271,9.692679263675405,0.0,0.0,900.0,-0.09841413741415614
16.549594,0.0055796288938382,9.705926118766294,0.0,0.0,900.0,-0.09847256959645147
16.553599,0.0061464310882751345,9.684800351453628,0.0,0.0,900.0,-0.09853126558092422
16.557593,0.0041570858855750755,9.6766514339683,0.0,0.0,900.0,-0.09858980035295527
16.561608,0.003476525063389791,9.680134305618918,0.0,0.0,900.0,-0.09864864289419324
16.565593,0.004235381321001372,9.701973224085476,0.0,0.0,900.0,-0.09870704576513556
16.569599,0.004934528726964896,9.693412240906461,0.0,0.0,900.0,-0.09876575640528484
16.573594,0.005618499059917387,9.708415688472456,0.0,0.0,900.0,-0.09882430583299237
16.5776,0.004706513437122597,9.706357116608784,0.0,0.0,900.0,-0.09888301647314167
16.581594,0.004079828260245046,9.681031348081932,0.0,0.0,900.0,-0.09894155124517266
16.585601,0.0047569761854524195,9.675986829327183,0.0,0.0,900.0,-0.0990002765409985
16.589594,0.00418620754829042,9.685402694992758,0.0,0.0,900.0,-0.099058796657353
16.5936,0.004437846029473905,9.686272263411743,0.0,0.0,900.0,-0.09911750729750224
16.597595,0.005750894383403759,9.693327638143169,0.0,0.0,900.0,-0.09917605672520977
16.6016,0.005055632379105792,9.701460191880473,0.0,0.0,900.0,-0.09923475270968257
16.605594,0.004422649396415795,9.68400550469472,0.0,0.0,900.0,-0.09929328748171357
16.6096,0.004293009589392973,9.667115199293779,0.0,0.0,900.0,-0.09935199812186285
16.613594,0.005556050541804026,9.677135233239962,0.0,0.0,900.0,-0.09941053289389384
16.6176,0.005130524033798223,9.69684917298845,0.0,0.0,900.0,-0.09946924353404314
16.62163,0.004652118514950717,9.700786060871398,0.0,0.0,900.0,-0.09950198141486236
16.62564,0.004092084129982242,9.696407518244525,0.0,0.0,900.0,-0.09948864601431455
16.6304,0.004720534292334783,9.694956359785062,0.0,0.0,900.0,-0.0994728164615446
16.634404,0.0048363357718573035,9.690388932091311,0.0,0.0,900.0,-0.0994595010142146
16.638399,0.005950077568849964,9.722198073545833,0.0,0.0,900.0,-0.09944621549671125
16.6424,0.0062591940825323725,9.712207829758455,0.0,0.0,900.0,-0.09943291002599013
16.646399,0.005761310858003852,9.676253076567255,0.0,0.0,900.0,-0.09941961120634159
16.6504,0.005435027210184829,9.678350775489488,0.0,0.0,900.0,-0.09940630573562045
16.654399,0.004353499636611485,9.683742637049226,0.0,0.0,900.0,-0.09939300691597193
16.6584,0.005016468063639499,9.689469260778727,0.0,0.0,900.0,-0.09937970144525081
16.662399,0.004543194227871026,9.67685666815212,0.0,0.0,900.0,-0.09936640262560227
16.666399,0.003447007288775386,9.692576130521763,0.0,0.0,900.0,-0.09935310048041744
16.6704,0.0043026923645493285,9.70154690780521,0.0,0.0,900.0,-0.09933979500969631
16.6744,0.003552325863033363,9.700427907363872,0.0,0.0,900.0,-0.09932649286451149
16.678399,0.0033878920658640087,9.682221680230219,0.0,0.0,900.0,-0.09931319404486295
16.682399,0.004396567668313255,9.668417493461071,0.0,0.0,900.0,-0.09929989189967812
16.6864,0.004020580311686155,9.664953914818264,0.0,0.0,900.0,-0.099286586428957
16.6904,0.004465586297023292,9.675523646123988,0.0,0.0,900.0,-0.09927328428377216
16.694399,0.0040097475302266995,9.658718258767259,0.0,0.0,900.0,-0.09925998546412364
16.698399,0.004713820645431654,9.68244361638963,0.0,0.0,900.0,-0.09924668331893881
16.7024,0.0050292413722238865,9.697731223557959,0.0,0.0,900.0,-0.09923337784821767
16.706399,0.00478978380182089,9.693256607857593,0.0,0.0,900.0,-0.09922007902856914
16.7104,0.0040634108849362804,9.702716549903615,0.0,0.0,900.0,-0.09920677355784802
16.7144,0.004337470548040908,9.696054890810386,0.0,0.0,900.0,-0.09919347141266319
16.7184,0.003219218381727474,9.686621114636264,0.0,0.0,900.0,-0.09918016926747836
16.7224,0.003762651744709137,9.67458795279992,0.0,0.0,900.0,-0.09917475361292129
16.7264,0.003654673845640932,9.659541771053727,0.0,0.0,900.0,-0.09917581666013674
16.7304,0.004283341995615456,9.673061530786491,0.0,0.0,900.0,-0.09917687970735219
16.7344,0.0040684705460054,9.66591868314186,0.0,0.0,900.0,-0.09917794275456764
16.738401,0.005042011889086202,9.683797159219488,0.0,0.0,900.0,-0.09917900606754489
16.7424,0.004876148608829815,9.699909760938827,0.0,0.0,900.0,-0.09918006884899852
16.7464,0.005902374415323149,9.694493548308692,0.0,0.0,900.0,-0.09918113189621397
16.7504,0.004958591416348544,9.683563428883893,0.0,0.0,900.0,-0.09918219494342942
16.7544,0.003543265704763866,9.691270196890061,0.0,0.0,900.0,-0.09918325799064487
16.7584,0.004381769355404869,9.690842697883625,0.0,0.0,900.0,-0.09918432103786032
16.7624,0.005225567611490852,9.679381266675962,0.0,0.0,900.0,-0.09918538408507577
16.7672,0.004831722866664756,9.691339320344046,0.0,0.0,900.0,-0.0991866597417343
16.7712,0.004655095741198911,9.6886747702255,0.0,0.0,900.0,-0.09918772278894974
16.7752,0.004705592541028652,9.696116843160059,0.0,0.0,900.0,-0.0991887858361652
16.7792,0.00459460494339622,9.672882625886846,0.0,0.0,900.0,-0.09918984888338064
